"Av_EV_mortero" "Av_EV_quijote" "Barr_EP_triunfo" "Belm_EV_rana" "Belm_EV_sierra" "Cast_EV_barbador" "Cast_EV_comisario" "Cerv_EP_cueva" "Cerv_EP_guarda" "Cerv_EP_juez" "Cerv_EP_retablo" "Cerv_EP_viejo" "Cerv_EP_vizcaino" "Cerv_EV_eleccion" "Cerv_EV_rufian" "Dub_EV_romances_R" "Hurt_EV_getafe" "Hurt_EV_miser1" "Hurt_EV_miser2" "Quev_EP_vieja" "Quev_EV_marido" "Quev_EV_niño" "Quin_EV_barbero" "Quin_EV_borracho" "Quin_EV_sacristanes" "Quin_EV_ventero" "Salas_EP_buscaoficios" "Salas_EP_mirones" "Salas_EV_caprichoso" "Salas_EV_comisario" "Vel_EV_antonia" "Vel_EV_atarantados" "Vel_EV_burla"
"señores" 0.22271714922049 0 0.0212947189097104 0 0.0987166831194472 0 0 0.168067226890756 0 0.133155792276964 0.272067714631197 0.0527704485488127 0.0226295541977823 0.167294019238812 0 0.0859106529209622 0.0623830318153462 0 0 0 0 0 0.101419878296146 0.161377084454008 0.109529025191676 0 0.0509164969450102 0.0895255147717099 0.0570450656018254 0.0368867576540022 0 0.0696378830083565 0.0875656742556918
"toda" 0 0.0386996904024768 0.0638841567291312 0.34443168771527 0 0.15527950310559 0 0.0840336134453782 0.10837171498239 0.133155792276964 0.060459492140266 0.131926121372032 0.0905182167911292 0.0418235048097031 0 0 0.0623830318153462 0.169995750106247 0.0474833808167142 0 0.0571428571428571 0 0.101419878296146 0 0.0547645125958379 0 0.0254582484725051 0.0895255147717099 0 0.0368867576540022 0 0.139275766016713 0.262697022767075
"diablo" 0.133630289532294 0.0773993808049536 0.0425894378194208 0 0 0 0 0.0560224089635854 0 0.033288948069241 0.120918984280532 0.131926121372032 0.135777325186694 0.0418235048097031 0.0363504180298073 0.171821305841924 0.0623830318153462 0.0424989375265618 0.0474833808167142 0.142721217887726 0.0571428571428571 0.0714796283059328 0.101419878296146 0.0537923614846692 0 0 0.0254582484725051 0 0 0.0737735153080044 0.182982616651418 0.20891364902507 0.175131348511384
"noche" 0.133630289532294 0.0773993808049536 0.0425894378194208 0 0 0 0.0708215297450425 0.364145658263305 0 0.133155792276964 0.090689238210399 0.131926121372032 0.135777325186694 0 0.0363504180298073 0.0859106529209622 0.0623830318153462 0.0424989375265618 0 0 0.0571428571428571 0 0 0 0 0.0696378830083565 0.0254582484725051 0 0.0285225328009127 0 0 0.139275766016713 0
"ahora" 0.089086859688196 0 0.0638841567291312 0 0 0 0 0.0560224089635854 0.135464643727987 0.033288948069241 0.151148730350665 0.079155672823219 0.0905182167911292 0.0418235048097031 0 0 0.0623830318153462 0.0849978750531237 0.142450142450142 0.0951474785918173 0 0.0714796283059328 0.202839756592292 0.107584722969338 0.164293537787514 0.20891364902507 0 0.044762757385855 0 0 0.182982616651418 0 0
"donde" 0.044543429844098 0.193498452012384 0.0212947189097104 0 0 0 0.0708215297450425 0.196078431372549 0.10837171498239 0.099866844207723 0.030229746070133 0.0527704485488127 0.0226295541977823 0 0.0727008360596147 0 0 0.0849978750531237 0.0949667616334283 0.0475737392959087 0 0 0.101419878296146 0 0.164293537787514 0 0.0763747454175153 0.0895255147717099 0.0570450656018254 0.110660272962007 0 0 0.0875656742556918
"mujeres" 0 0 0.0212947189097104 0 0.493583415597236 0.232919254658385 0.0708215297450425 0 0.0812787862367922 0.033288948069241 0 0.0527704485488127 0.0678886625933469 0.0836470096194061 0 0 0 0.254993625159371 0.142450142450142 0.237868696479543 0.0571428571428571 0.142959256611866 0 0 0 0 0.10183299389002 0.17905102954342 0 0 0.0914913083257091 0.0696378830083565 0
"puede" 0.044543429844098 0.0386996904024768 0.0425894378194208 0.114810562571757 0.0987166831194472 0.077639751552795 0.0708215297450425 0 0.10837171498239 0.133155792276964 0.090689238210399 0.0263852242744063 0.113147770988912 0.125470514429109 0.181752090149037 0 0 0.0424989375265618 0.0474833808167142 0.190294957183635 0.114285714285714 0 0 0 0 0 0.0763747454175153 0.0895255147717099 0.0570450656018254 0 0 0 0
"cielo" 0.178173719376392 0 0.0425894378194208 0 0 0.15527950310559 0 0.0560224089635854 0.0270929287455974 0 0.060459492140266 0.0263852242744063 0.0226295541977823 0.292764533667921 0.181752090149037 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0 0 0 0.417827298050139 0.0254582484725051 0 0.0855675984027382 0.221320545924013 0 0.139275766016713 0
"están" 0.044543429844098 0.0773993808049536 0.0425894378194208 0.229621125143513 0.197433366238894 0 0 0.0560224089635854 0.135464643727987 0.099866844207723 0.030229746070133 0.0263852242744063 0.0226295541977823 0.209117524048515 0 0.0859106529209622 0 0.0424989375265618 0 0.0475737392959087 0.114285714285714 0 0 0 0 0.20891364902507 0.0509164969450102 0.134288272157565 0.0855675984027382 0.0368867576540022 0 0.139275766016713 0.0875656742556918
"jesús" 0.044543429844098 0 0.149063032367973 0 0 0 0 0.0840336134453782 0.0270929287455974 0 0.030229746070133 0.184696569920844 0.0905182167911292 0 0.0727008360596147 0 0.187149095446039 0.0424989375265618 0.0474833808167142 0.190294957183635 0 0 0 0.161377084454008 0.0547645125958379 0 0.0254582484725051 0 0 0.0737735153080044 0.0914913083257091 0.0696378830083565 0.262697022767075
"madre" 0 0 0 0 0 0.15527950310559 0 0 0 0 0.030229746070133 0.0527704485488127 0.0452591083955646 0 0 0.429553264604811 0 0 0 0.523311132254995 0.857142857142857 0.214438884917798 0 0.0537923614846692 0.0547645125958379 0.0696378830083565 0 0 0 0.0737735153080044 0 0.0696378830083565 0
"veces" 0.089086859688196 0.0773993808049536 0.0851788756388416 0 0 0 0 0.0280112044817927 0.0812787862367922 0.033288948069241 0.060459492140266 0.0263852242744063 0.113147770988912 0.0418235048097031 0.0727008360596147 0 0.0623830318153462 0.0849978750531237 0.0474833808167142 0 0 0 0 0 0 0 0.280040733197556 0 0.0285225328009127 0.147547030616009 0 0.0696378830083565 0.175131348511384
"vive" 0.133630289532294 0.0386996904024768 0.0425894378194208 0 0.296150049358342 0 0 0 0.0270929287455974 0.033288948069241 0.030229746070133 0.0527704485488127 0.0226295541977823 0.125470514429109 0.0727008360596147 0 0 0.0849978750531237 0 0.142721217887726 0.0571428571428571 0.214438884917798 0 0.215169445938677 0.0547645125958379 0.139275766016713 0.0254582484725051 0 0.0855675984027382 0.110660272962007 0.274473924977127 0 0.0875656742556918
"cada" 0 0 0.0212947189097104 0.803673938002296 0.197433366238894 0 0 0.0840336134453782 0.10837171498239 0.099866844207723 0.030229746070133 0 0.0226295541977823 0.125470514429109 0 0 0 0.127496812579686 0.0474833808167142 0.0475737392959087 0.0571428571428571 0.0714796283059328 0 0 0.109529025191676 0 0.0763747454175153 0.0895255147717099 0 0.184433788270011 0 0 0.175131348511384
"cosas" 0.044543429844098 0.193498452012384 0 0 0 0.077639751552795 0 0.168067226890756 0.0541858574911948 0.066577896138482 0.181378476420798 0.158311345646438 0.0226295541977823 0.0836470096194061 0.0727008360596147 0 0.0623830318153462 0.0849978750531237 0.0949667616334283 0.0475737392959087 0.0571428571428571 0 0 0 0 0 0.0509164969450102 0.0895255147717099 0 0.0368867576540022 0 0 0
"dentro" 0.178173719376392 0.0386996904024768 0.0638841567291312 0 0 0.15527950310559 0.141643059490085 0.0840336134453782 0.0812787862367922 0.033288948069241 0.060459492140266 0.105540897097625 0.0226295541977823 0.0418235048097031 0 0.171821305841924 0 0 0 0.0475737392959087 0.114285714285714 0.0714796283059328 0.101419878296146 0.107584722969338 0.328587075575027 0 0 0.044762757385855 0 0.0737735153080044 0.0914913083257091 0 0
"gente" 0.133630289532294 0.154798761609907 0.0212947189097104 0 0 0.077639751552795 0.0708215297450425 0.0280112044817927 0 0.066577896138482 0.181378476420798 0 0.0226295541977823 0 0 0.0859106529209622 0 0.169995750106247 0.0949667616334283 0.0475737392959087 0 0.0714796283059328 0 0.107584722969338 0 0.0696378830083565 0.0763747454175153 0.044762757385855 0.114090131203651 0.184433788270011 0.0914913083257091 0 0
"vez" 0.133630289532294 0.0386996904024768 0.0212947189097104 0 0 0.077639751552795 0 0.0560224089635854 0.10837171498239 0.133155792276964 0.060459492140266 0.0527704485488127 0.203665987780041 0 0.0363504180298073 0 0.0623830318153462 0 0 0.0951474785918173 0.0571428571428571 0 0 0 0 0 0.178207739307536 0.0895255147717099 0 0.0737735153080044 0 0 0.0875656742556918
"nunca" 0.089086859688196 0.193498452012384 0.0425894378194208 0 0 0.077639751552795 0 0.140056022408964 0 0.033288948069241 0.090689238210399 0.105540897097625 0.0905182167911292 0.0836470096194061 0 0.0859106529209622 0 0.0424989375265618 0.0474833808167142 0.0475737392959087 0.0571428571428571 0.0714796283059328 0 0.107584722969338 0 0 0.0254582484725051 0 0.114090131203651 0.110660272962007 0 0 0
"sacristán" 0.44543429844098 0 0 0 0 0 0 0.30812324929972 0.352208073692766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.273822562979189 0 0 0 0 0 0 0.348189415041783 0.0875656742556918
"viejo" 0.044543429844098 0.0386996904024768 0 0 0.197433366238894 0 0 0 0.0270929287455974 0.066577896138482 0.060459492140266 0.395778364116095 0.0226295541977823 0.125470514429109 0 0.0859106529209622 0 0 0.0474833808167142 0 0 0 0 0.107584722969338 0.438116100766703 0 0 0 0 0 0 0.348189415041783 0
"mía" 0.089086859688196 0 0.0638841567291312 0 0.0987166831194472 0 0 0.168067226890756 0.135464643727987 0 0 0.079155672823219 0.0678886625933469 0.0836470096194061 0.0727008360596147 0 0.187149095446039 0 0 0 0.0571428571428571 0 0 0.107584722969338 0.0547645125958379 0.0696378830083565 0 0.044762757385855 0.114090131203651 0.0737735153080044 0.0914913083257091 0.0696378830083565 0
"oficio" 0 0 0.0638841567291312 0 0 0 0 0 0 0.066577896138482 0 0 0.0452591083955646 0.0418235048097031 0 0 0 0.0849978750531237 0.142450142450142 0.0475737392959087 0.0571428571428571 0 0 0 0 0 0.458248472505092 0 0.0855675984027382 0.221320545924013 0.182982616651418 0 0
"otros" 0.089086859688196 0.11609907120743 0.0212947189097104 0 0.0987166831194472 0.077639751552795 0.0708215297450425 0 0.0812787862367922 0.099866844207723 0.090689238210399 0.079155672823219 0.0226295541977823 0.0418235048097031 0.0727008360596147 0 0.0623830318153462 0 0.0474833808167142 0 0 0 0 0 0 0 0.0509164969450102 0.26857654431513 0.171135196805476 0.0368867576540022 0 0.0696378830083565 0.0875656742556918
"mío" 0.044543429844098 0.0773993808049536 0.0212947189097104 0 0.0987166831194472 0 0 0.196078431372549 0.0541858574911948 0.066577896138482 0 0.0263852242744063 0.0678886625933469 0.0418235048097031 0.145401672119229 0.171821305841924 0 0.0424989375265618 0.0474833808167142 0.142721217887726 0 0 0 0.0537923614846692 0 0.20891364902507 0.0254582484725051 0 0 0.147547030616009 0.182982616651418 0 0
"puerta" 0 0.0386996904024768 0.0425894378194208 0 0.0987166831194472 0 0 0.112044817927171 0.162557572473584 0.066577896138482 0.030229746070133 0.131926121372032 0.0678886625933469 0 0 0 0 0 0 0.142721217887726 0 0 0.202839756592292 0 0.0547645125958379 0 0.0763747454175153 0.044762757385855 0.0570450656018254 0 0 0 0.525394045534151
"sólo" 0 0 0.0425894378194208 0 0 0.077639751552795 0.354107648725212 0.0840336134453782 0.0541858574911948 0.066577896138482 0 0.0263852242744063 0.0452591083955646 0.0418235048097031 0 0 0.0623830318153462 0.169995750106247 0.142450142450142 0.0475737392959087 0.0571428571428571 0.142959256611866 0 0 0 0 0.0509164969450102 0.044762757385855 0.171135196805476 0.110660272962007 0 0 0
"vino" 0.044543429844098 0 0 0 0 0.077639751552795 0 0.112044817927171 0.0270929287455974 0.033288948069241 0 0.0263852242744063 0.203665987780041 0.0418235048097031 0.0727008360596147 0 0.0623830318153462 0.127496812579686 0 0 0 0 0.405679513184584 0.64550833781603 0 0.0696378830083565 0 0 0 0.0368867576540022 0 0 0
"alguna" 0.044543429844098 0.0773993808049536 0.0638841567291312 0 0 0 0 0.0840336134453782 0.162557572473584 0.066577896138482 0.090689238210399 0.105540897097625 0.203665987780041 0 0.0363504180298073 0.0859106529209622 0 0.0424989375265618 0 0 0 0.0714796283059328 0 0.0537923614846692 0 0 0.0763747454175153 0 0 0.0368867576540022 0 0 0
"ese" 0.178173719376392 0 0.0851788756388416 0 0 0 0.141643059490085 0 0 0 0.060459492140266 0.079155672823219 0.0452591083955646 0 0.0363504180298073 0 0.0623830318153462 0.0424989375265618 0.284900284900285 0.0475737392959087 0 0.0714796283059328 0 0.0537923614846692 0 0.0696378830083565 0.0509164969450102 0.0895255147717099 0.171135196805476 0.0368867576540022 0.0914913083257091 0 0
"fue" 0 0 0 0 0.197433366238894 0.077639751552795 0 0.0560224089635854 0.0812787862367922 0 0 0.0527704485488127 0.0226295541977823 0 0.290803344238459 0.0859106529209622 0.0623830318153462 0.0424989375265618 0.0949667616334283 0 0.0571428571428571 0.142959256611866 0 0 0.0547645125958379 0 0.0254582484725051 0 0.199657729606389 0.110660272962007 0.0914913083257091 0.0696378830083565 0.0875656742556918
"has" 0.044543429844098 0.11609907120743 0 0 0 0.15527950310559 0 0 0.135464643727987 0 0.030229746070133 0 0.0905182167911292 0.0418235048097031 0.109051254089422 0 0.0623830318153462 0.212494687632809 0 0.0951474785918173 0.0571428571428571 0.0714796283059328 0 0 0.0547645125958379 0.0696378830083565 0 0 0.0285225328009127 0.110660272962007 0.182982616651418 0.278551532033426 0
"vuestra" 0 0.11609907120743 0.0212947189097104 0 0.0987166831194472 0 0.0708215297450425 0.168067226890756 0 0.166444740346205 0.030229746070133 0.0263852242744063 0 0.0418235048097031 0 0.0859106529209622 0 0 0.189933523266857 0 0 0.0714796283059328 0 0 0 0.139275766016713 0.127291242362525 0.134288272157565 0.114090131203651 0.0737735153080044 0 0 0
"tener" 0 0.0386996904024768 0.106473594548552 0 0.197433366238894 0 0 0.0280112044817927 0.0541858574911948 0.099866844207723 0.090689238210399 0.131926121372032 0.113147770988912 0 0 0 0.187149095446039 0.0424989375265618 0 0.0475737392959087 0.0571428571428571 0 0 0 0 0 0.0254582484725051 0.0895255147717099 0.0570450656018254 0.0737735153080044 0 0.0696378830083565 0
"agua" 0 0.0773993808049536 0 0.34443168771527 0 0.232919254658385 0 0.0280112044817927 0.0270929287455974 0 0.090689238210399 0.079155672823219 0.113147770988912 0.0418235048097031 0.0727008360596147 0 0 0.0849978750531237 0 0.0475737392959087 0.0571428571428571 0 0.202839756592292 0.215169445938677 0.109529025191676 0.139275766016713 0 0 0 0.0368867576540022 0.0914913083257091 0 0
"eres" 0.089086859688196 0.0386996904024768 0 0.574052812858783 0 0 0 0 0.0541858574911948 0 0 0.079155672823219 0.0678886625933469 0 0.218102508178844 0.0859106529209622 0.0623830318153462 0 0 0 0.171428571428571 0.142959256611866 0 0 0.109529025191676 0 0 0 0.0570450656018254 0.0368867576540022 0.365965233302836 0.0696378830083565 0.0875656742556918
"pobre" 0.044543429844098 0 0.106473594548552 0 0.0987166831194472 0 0 0.30812324929972 0.0541858574911948 0.033288948069241 0 0.0527704485488127 0 0.0836470096194061 0.0727008360596147 0.343642611683849 0 0.0424989375265618 0.0474833808167142 0.0475737392959087 0 0.214438884917798 0.101419878296146 0 0.0547645125958379 0 0 0 0 0 0 0.0696378830083565 0
"unas" 0 0.0773993808049536 0.0851788756388416 0 0 0 0.0708215297450425 0.0280112044817927 0.0812787862367922 0.033288948069241 0.030229746070133 0.105540897097625 0 0.0418235048097031 0 0 0 0.0849978750531237 0.0474833808167142 0 0.0571428571428571 0.142959256611866 0.101419878296146 0 0.0547645125958379 0.0696378830083565 0.203665987780041 0.044762757385855 0.0285225328009127 0.0368867576540022 0 0.0696378830083565 0.0875656742556918
"visto" 0.044543429844098 0.0773993808049536 0.0212947189097104 0 0 0 0.0708215297450425 0.0560224089635854 0.0270929287455974 0 0.181378476420798 0.0527704485488127 0.113147770988912 0.0418235048097031 0.0363504180298073 0 0 0.127496812579686 0 0.142721217887726 0.0571428571428571 0.0714796283059328 0 0.0537923614846692 0.0547645125958379 0 0.152749490835031 0 0 0.0368867576540022 0 0 0
"amor" 0 0 0 0 0 0 0 0.140056022408964 0.0270929287455974 0.099866844207723 0 0.0263852242744063 0 0.0836470096194061 0 0 0.124766063630692 0.169995750106247 0.142450142450142 0 0 0 0 0 0 0.348189415041783 0 0 0.199657729606389 0.110660272962007 0.274473924977127 0 0
"corte" 0 0.0773993808049536 0.0425894378194208 0 0 0.232919254658385 0.212464589235127 0 0 0 0.090689238210399 0 0.0452591083955646 0.0418235048097031 0 0 0.124766063630692 0.0849978750531237 0.0474833808167142 0.0475737392959087 0 0.357398141529664 0 0.0537923614846692 0 0.0696378830083565 0.152749490835031 0 0 0.110660272962007 0 0 0.0875656742556918
"hombres" 0 0.0386996904024768 0.0212947189097104 0.114810562571757 0.197433366238894 0 0.0708215297450425 0.0560224089635854 0.0270929287455974 0 0.181378476420798 0.0263852242744063 0 0.167294019238812 0 0 0.124766063630692 0 0.0949667616334283 0.190294957183635 0 0.0714796283059328 0.202839756592292 0.0537923614846692 0.0547645125958379 0 0 0.0895255147717099 0.0285225328009127 0.0737735153080044 0.0914913083257091 0 0
"salen" 0 0.0773993808049536 0.0425894378194208 0 0.0987166831194472 0.077639751552795 0 0.0560224089635854 0 0.033288948069241 0.090689238210399 0.0527704485488127 0.0226295541977823 0.0418235048097031 0.0363504180298073 0.257731958762887 0.0623830318153462 0.0424989375265618 0.0949667616334283 0.0475737392959087 0.114285714285714 0.142959256611866 0 0.161377084454008 0.109529025191676 0 0 0 0 0.0368867576540022 0.0914913083257091 0.0696378830083565 0.175131348511384
"vase" 0 0.0386996904024768 0.0425894378194208 0 0 0 0 0 0.0541858574911948 0 0.030229746070133 0.105540897097625 0.0226295541977823 0 0.0363504180298073 0.515463917525773 0.0623830318153462 0.297492562685933 0.237416904083571 0.0475737392959087 0.0571428571428571 0.0714796283059328 0.101419878296146 0.215169445938677 0 0 0 0 0 0 0 0 0
"alguacil" 0 0 0 0 0 0 0.495750708215297 0 0 0 0 0.0263852242744063 0.135777325186694 0 0.0727008360596147 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.627074880118038 0 0 0.350262697022767
"alma" 0.133630289532294 0.0386996904024768 0 0 0 0 0 0.0560224089635854 0.135464643727987 0 0.030229746070133 0.131926121372032 0.0678886625933469 0.0418235048097031 0.109051254089422 0 0.249532127261385 0.0424989375265618 0.0474833808167142 0.0475737392959087 0.0571428571428571 0 0 0.0537923614846692 0.0547645125958379 0 0 0 0.0570450656018254 0 0 0.139275766016713 0
