"Av_EV_mortero" "Av_EV_quijote" "Belm_EV_rana" "Belm_EV_sierra" "Cast_EV_barbador" "Cast_EV_comisario" "Cerv_EV_eleccion" "Cerv_EV_rufian" "Dub_EV_romances_R" "Hurt_EV_getafe" "Hurt_EV_miser1" "Hurt_EV_miser2" "Quev_EV_marido" "Quev_EV_niño" "Quin_EV_barbero" "Quin_EV_borracho" "Quin_EV_sacristanes" "Quin_EV_ventero" "Salas_EV_caprichoso" "Salas_EV_comisario" "Vel_EV_antonia" "Vel_EV_atarantados" "Vel_EV_burla"
"han" 0.089086859688196 0.11609907120743 0.114810562571757 0.296150049358342 0.077639751552795 0.141643059490085 0.376411543287327 0.399854598327881 0.171821305841924 0 0.0849978750531237 0.142450142450142 0 0.142959256611866 0.101419878296146 0.107584722969338 0.0547645125958379 0 0.199657729606389 0.184433788270011 0.0914913083257091 0.0696378830083565 0.175131348511384
"mal" 0.22271714922049 0.154798761609907 0.114810562571757 0.0987166831194472 0.15527950310559 0.0708215297450425 0.167294019238812 0.218102508178844 0.171821305841924 0.0623830318153462 0.254993625159371 0.237416904083571 0.0571428571428571 0.142959256611866 0.101419878296146 0.0537923614846692 0.109529025191676 0.0696378830083565 0.114090131203651 0.258207303578015 0 0.0696378830083565 0.262697022767075
"mas" 0 0.0386996904024768 0.459242250287026 0 0.31055900621118 0.0708215297450425 0.0836470096194061 0.0727008360596147 0.257731958762887 0 0.169995750106247 0.142450142450142 0.171428571428571 0.214438884917798 0.202839756592292 0.161377084454008 0.0547645125958379 0.20891364902507 0.256702795208214 0.184433788270011 0.182982616651418 0.20891364902507 0.262697022767075
"pero" 0.400890868596882 0.232198142414861 0.229621125143513 0.197433366238894 0 0.141643059490085 0.0836470096194061 0.254452926208651 0.601374570446735 0.124766063630692 0.127496812579686 0.0474833808167142 0.0571428571428571 0.142959256611866 0 0.0537923614846692 0.109529025191676 0.0696378830083565 0.0855675984027382 0.110660272962007 0.0914913083257091 0.139275766016713 0
"sus" 0.044543429844098 0.154798761609907 0 0 0.388198757763975 0.141643059490085 0.209117524048515 0.327153762268266 0 0.124766063630692 0.0424989375265618 0.0949667616334283 0 0.214438884917798 0.101419878296146 0.107584722969338 0.109529025191676 0 0.171135196805476 0.368867576540022 0.0914913083257091 0 0.262697022767075
"tal" 0.089086859688196 0.11609907120743 0 0.0987166831194472 0 0.212464589235127 0.209117524048515 0.109051254089422 0.429553264604811 0.124766063630692 0.169995750106247 0.189933523266857 0 0.142959256611866 0 0.0537923614846692 0 0.20891364902507 0.199657729606389 0.147547030616009 0.365965233302836 0.278551532033426 0.175131348511384
"vida" 0.089086859688196 0.270897832817337 0.114810562571757 0.493583415597236 0 0 0.0836470096194061 0.181752090149037 0.0859106529209622 0.124766063630692 0.0424989375265618 0.237416904083571 0.114285714285714 0 0.304259634888438 0.161377084454008 0.219058050383352 0.139275766016713 0.171135196805476 0.0368867576540022 0 0.417827298050139 0
"aunque" 0.178173719376392 0.0386996904024768 0.114810562571757 0.0987166831194472 0.15527950310559 0.0708215297450425 0.125470514429109 0.145401672119229 0.257731958762887 0.0623830318153462 0.127496812579686 0.189933523266857 0 0.0714796283059328 0 0.215169445938677 0.164293537787514 0.139275766016713 0.171135196805476 0.184433788270011 0.182982616651418 0.348189415041783 0
"mis" 0.400890868596882 0.11609907120743 0 0 0 0.0708215297450425 0.0836470096194061 0.363504180298073 0 0.124766063630692 0.127496812579686 0 0.114285714285714 0.285918513223731 0.101419878296146 0 0.164293537787514 0 0.171135196805476 0.221320545924013 0.0914913083257091 0.139275766016713 0.0875656742556918
"quien" 0.044543429844098 0.11609907120743 0.229621125143513 0.0987166831194472 0.15527950310559 0 0.167294019238812 0.109051254089422 0 0.49906425452277 0.0849978750531237 0.142450142450142 0.285714285714286 0.285918513223731 0.101419878296146 0.268961807423346 0.109529025191676 0.0696378830083565 0.142612664004564 0 0 0.139275766016713 0.175131348511384
"esto" 0.044543429844098 0 0.229621125143513 0.493583415597236 0.232919254658385 0.0708215297450425 0.125470514429109 0.145401672119229 0.0859106529209622 0.249532127261385 0.212494687632809 0 0 0.0714796283059328 0.101419878296146 0.161377084454008 0.219058050383352 0.139275766016713 0.171135196805476 0.147547030616009 0.182982616651418 0.139275766016713 0.0875656742556918
"mujer" 0.178173719376392 0.270897832817337 0 0.0987166831194472 0.15527950310559 0 0 0 0.0859106529209622 0.0623830318153462 0 0.427350427350427 0.685714285714286 0 0.101419878296146 0.0537923614846692 0.0547645125958379 0 0.171135196805476 0.184433788270011 0.0914913083257091 0 0.175131348511384
"sí" 0.044543429844098 0.193498452012384 0.459242250287026 0.0987166831194472 0.31055900621118 0.141643059490085 0 0 0.171821305841924 0.249532127261385 0.0849978750531237 0.0949667616334283 0.171428571428571 0.142959256611866 0 0.0537923614846692 0.164293537787514 0.139275766016713 0.31374786081004 0.184433788270011 0 0 0
"tu" 0.044543429844098 0.309597523219814 0 0.0987166831194472 0 0 0.0836470096194061 0.0727008360596147 0.0859106529209622 0.124766063630692 0.0424989375265618 0 0.171428571428571 0.214438884917798 0 0 0.109529025191676 0.139275766016713 0.370792926411865 0.110660272962007 0.274473924977127 0.0696378830083565 0.262697022767075
"ella" 0.089086859688196 0.0773993808049536 0 0.296150049358342 0.232919254658385 0 0.125470514429109 0.145401672119229 0.0859106529209622 0.0623830318153462 0 0.237416904083571 0.171428571428571 0 0.101419878296146 0.268961807423346 0 0.348189415041783 0.142612664004564 0.0368867576540022 0.182982616651418 0.278551532033426 0
"otro" 0.089086859688196 0.0773993808049536 0 0 0 0.424929178470255 0.0836470096194061 0.145401672119229 0.171821305841924 0.0623830318153462 0.339991500212495 0.332383665716999 0.0571428571428571 0 0 0.107584722969338 0.164293537787514 0.0696378830083565 0.171135196805476 0.0737735153080044 0 0.0696378830083565 0
"gran" 0.089086859688196 0.193498452012384 0 0.0987166831194472 0.31055900621118 0.141643059490085 0 0.181752090149037 0 0 0.169995750106247 0.284900284900285 0.0571428571428571 0 0.101419878296146 0 0.0547645125958379 0 0.142612664004564 0.405754334194024 0 0 0
"dice" 0.044543429844098 0.11609907120743 0 0.394866732477789 0.62111801242236 0 0.0418235048097031 0 0.171821305841924 0.124766063630692 0 0.189933523266857 0.171428571428571 0 0.304259634888438 0.107584722969338 0.328587075575027 0.139275766016713 0.0855675984027382 0 0 0.139275766016713 0
"buen" 0 0 0.229621125143513 0.197433366238894 0.232919254658385 0.141643059490085 0.167294019238812 0.0363504180298073 0 0.249532127261385 0.339991500212495 0 0.0571428571428571 0 0 0 0.0547645125958379 0 0.199657729606389 0.295094061232018 0.0914913083257091 0.0696378830083565 0
"mundo" 0.133630289532294 0.193498452012384 0 0.0987166831194472 0 0 0.209117524048515 0.0727008360596147 0 0.249532127261385 0.212494687632809 0.0474833808167142 0.171428571428571 0 0 0.0537923614846692 0.0547645125958379 0 0.199657729606389 0.184433788270011 0.0914913083257091 0 0
"sois" 0.133630289532294 0 0 0.296150049358342 0 0.495750708215297 0.0418235048097031 0 0.171821305841924 0 0.212494687632809 0.56980056980057 0 0 0 0 0 0.0696378830083565 0.114090131203651 0.147547030616009 0.0914913083257091 0.0696378830083565 0
"caballero" 0.044543429844098 0.696594427244582 0 0 0 0.28328611898017 0 0 0.171821305841924 0.187149095446039 0.382490437739056 0 0 0.0714796283059328 0.101419878296146 0 0 0 0 0.110660272962007 0.0914913083257091 0 0
"luego" 0.044543429844098 0.154798761609907 0 0 0.077639751552795 0.0708215297450425 0.0836470096194061 0.109051254089422 0.0859106529209622 0.124766063630692 0.254993625159371 0.189933523266857 0.171428571428571 0 0 0.0537923614846692 0.0547645125958379 0 0.256702795208214 0.0737735153080044 0.0914913083257091 0.0696378830083565 0
"aun" 0.044543429844098 0 0 0.0987166831194472 0.077639751552795 0.141643059490085 0.125470514429109 0.254452926208651 0 0.0623830318153462 0 0 0.0571428571428571 0.142959256611866 0.101419878296146 0 0.0547645125958379 0 0.228180262407302 0.33198081888602 0.0914913083257091 0.20891364902507 0
"poco" 0.178173719376392 0.0773993808049536 0.229621125143513 0.197433366238894 0 0.0708215297450425 0.125470514429109 0.0727008360596147 0.171821305841924 0.124766063630692 0.127496812579686 0.0949667616334283 0.171428571428571 0 0.101419878296146 0.0537923614846692 0.0547645125958379 0.139275766016713 0.0285225328009127 0.147547030616009 0 0.139275766016713 0.175131348511384
"así" 0.044543429844098 0.0386996904024768 0.34443168771527 0.0987166831194472 0.077639751552795 0.212464589235127 0.167294019238812 0.0363504180298073 0 0 0.0424989375265618 0.0474833808167142 0.0571428571428571 0.0714796283059328 0.101419878296146 0 0.0547645125958379 0.0696378830083565 0.31374786081004 0.221320545924013 0.0914913083257091 0 0.0875656742556918
"cuando" 0.044543429844098 0.193498452012384 0.229621125143513 0.197433366238894 0 0 0.125470514429109 0.0363504180298073 0.257731958762887 0.0623830318153462 0 0.0949667616334283 0.0571428571428571 0.142959256611866 0 0.107584722969338 0.164293537787514 0 0.228180262407302 0.0737735153080044 0 0.139275766016713 0.0875656742556918
"va" 0.133630289532294 0.0773993808049536 0 0.0987166831194472 0 0 0.0418235048097031 0.109051254089422 0.0859106529209622 0.187149095446039 0.127496812579686 0.0474833808167142 0.0571428571428571 0 0 0.430338891877353 0.219058050383352 0.20891364902507 0.0570450656018254 0 0 0.348189415041783 0
"vaya" 0.044543429844098 0.0386996904024768 0 0 0 0 0.0836470096194061 0.218102508178844 0.257731958762887 0.124766063630692 0.0424989375265618 0.0949667616334283 0 0.0714796283059328 0.304259634888438 0.215169445938677 0.273822562979189 0.20891364902507 0.0285225328009127 0.110660272962007 0.0914913083257091 0.139275766016713 0
"dinero" 0 0 0 0.592300098716683 0.077639751552795 0.0708215297450425 0 0 0 0.0623830318153462 0 0.0949667616334283 0.114285714285714 0.428877769835597 0.101419878296146 0 0 0.20891364902507 0.31374786081004 0.0368867576540022 0.365965233302836 0 0.0875656742556918
"mano" 0.089086859688196 0.193498452012384 0 0.197433366238894 0 0.0708215297450425 0.0836470096194061 0 0 0.124766063630692 0.0424989375265618 0 0 0.0714796283059328 0.202839756592292 0.376546530392684 0.164293537787514 0 0.114090131203651 0.0737735153080044 0.274473924977127 0.20891364902507 0
"esa" 0.22271714922049 0.0773993808049536 0 0.296150049358342 0.077639751552795 0 0 0.0363504180298073 0 0.249532127261385 0.0424989375265618 0.0949667616334283 0 0.0714796283059328 0.304259634888438 0.0537923614846692 0.164293537787514 0.20891364902507 0.199657729606389 0.0368867576540022 0.0914913083257091 0 0
"sé" 0.133630289532294 0 0 0.197433366238894 0 0 0.250941028858218 0.0363504180298073 0 0.124766063630692 0.0424989375265618 0 0.685714285714286 0 0.202839756592292 0 0.0547645125958379 0.0696378830083565 0.114090131203651 0.0737735153080044 0 0.139275766016713 0
"casa" 0.22271714922049 0.0386996904024768 0.114810562571757 0.0987166831194472 0.077639751552795 0 0.125470514429109 0.0363504180298073 0.171821305841924 0.0623830318153462 0.127496812579686 0 0.114285714285714 0 0.101419878296146 0.215169445938677 0.219058050383352 0.139275766016713 0.0570450656018254 0.0368867576540022 0.0914913083257091 0.139275766016713 0
"hace" 0.133630289532294 0 0.34443168771527 0 0.15527950310559 0 0.125470514429109 0 0 0 0.0424989375265618 0.142450142450142 0.114285714285714 0.142959256611866 0.101419878296146 0.0537923614846692 0.109529025191676 0.278551532033426 0.142612664004564 0.0368867576540022 0.182982616651418 0.0696378830083565 0.175131348511384
"mucho" 0.044543429844098 0 0 0 0 0.212464589235127 0.209117524048515 0.0363504180298073 0 0.187149095446039 0.0424989375265618 0.0949667616334283 0.0571428571428571 0 0 0.107584722969338 0 0.139275766016713 0.228180262407302 0.147547030616009 0.0914913083257091 0.139275766016713 0.175131348511384
"viene" 0.089086859688196 0.11609907120743 0.114810562571757 0 0 0.141643059490085 0.0418235048097031 0.181752090149037 0.171821305841924 0.0623830318153462 0.0424989375265618 0.142450142450142 0 0 0.202839756592292 0.161377084454008 0.0547645125958379 0 0.171135196805476 0.184433788270011 0 0 0
"cielo" 0.178173719376392 0 0 0 0.15527950310559 0 0.292764533667921 0.181752090149037 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0 0 0.417827298050139 0.0855675984027382 0.221320545924013 0 0.139275766016713 0
"cuatro" 0.089086859688196 0.193498452012384 0.114810562571757 0.197433366238894 0.15527950310559 0 0.334588038477624 0.0363504180298073 0.0859106529209622 0.0623830318153462 0.127496812579686 0.0949667616334283 0 0 0 0.107584722969338 0.109529025191676 0 0.0855675984027382 0 0 0 0.175131348511384
"ojos" 0.44543429844098 0.154798761609907 0.229621125143513 0 0 0 0.0418235048097031 0.0363504180298073 0.0859106529209622 0.187149095446039 0.0849978750531237 0.0949667616334283 0 0.142959256611866 0 0.0537923614846692 0.164293537787514 0.139275766016713 0 0.0368867576540022 0 0.0696378830083565 0
"vos" 0.089086859688196 0 0 0.296150049358342 0 0.424929178470255 0.0418235048097031 0 0.171821305841924 0.0623830318153462 0.169995750106247 0.189933523266857 0 0 0 0 0.0547645125958379 0.139275766016713 0.0855675984027382 0.147547030616009 0 0.20891364902507 0
"ellos" 0.133630289532294 0.11609907120743 0 0.0987166831194472 0.15527950310559 0 0.209117524048515 0.181752090149037 0.257731958762887 0 0.0424989375265618 0.0474833808167142 0 0.0714796283059328 0.101419878296146 0.0537923614846692 0.164293537787514 0 0.0285225328009127 0.0368867576540022 0 0.0696378830083565 0.175131348511384
"hacer" 0.089086859688196 0.0773993808049536 0.229621125143513 0 0.077639751552795 0.0708215297450425 0.0836470096194061 0.0727008360596147 0.171821305841924 0.0623830318153462 0 0 0 0 0.202839756592292 0 0 0.139275766016713 0.228180262407302 0.184433788270011 0 0.139275766016713 0.0875656742556918
"sea" 0.133630289532294 0.193498452012384 0 0 0.077639751552795 0 0.0418235048097031 0.109051254089422 0.0859106529209622 0 0.0849978750531237 0.142450142450142 0.114285714285714 0 0 0.0537923614846692 0.0547645125958379 0.139275766016713 0.0570450656018254 0.0737735153080044 0.457456541628545 0.0696378830083565 0
"tanto" 0.089086859688196 0.0386996904024768 0.114810562571757 0 0.077639751552795 0 0.0418235048097031 0.181752090149037 0.77319587628866 0.0623830318153462 0.0424989375265618 0.0949667616334283 0.0571428571428571 0 0 0.0537923614846692 0 0.0696378830083565 0.142612664004564 0.110660272962007 0 0 0
"vive" 0.133630289532294 0.0386996904024768 0 0.296150049358342 0 0 0.125470514429109 0.0727008360596147 0 0 0.0849978750531237 0 0.0571428571428571 0.214438884917798 0 0.215169445938677 0.0547645125958379 0.139275766016713 0.0855675984027382 0.110660272962007 0.274473924977127 0 0.0875656742556918
"cosa" 0.044543429844098 0.0773993808049536 0.229621125143513 0.197433366238894 0.077639751552795 0 0 0 0.0859106529209622 0.0623830318153462 0.46748831279218 0.189933523266857 0.114285714285714 0 0 0 0.109529025191676 0 0.0285225328009127 0.0737735153080044 0.0914913083257091 0 0.0875656742556918
"tiempo" 0 0.0773993808049536 0 0 0.15527950310559 0.141643059490085 0.125470514429109 0.0727008360596147 0 0.187149095446039 0.0849978750531237 0.237416904083571 0.0571428571428571 0 0 0 0.0547645125958379 0 0.171135196805476 0.110660272962007 0.0914913083257091 0 0.0875656742556918
"fue" 0 0 0 0.197433366238894 0.077639751552795 0 0 0.290803344238459 0.0859106529209622 0.0623830318153462 0.0424989375265618 0.0949667616334283 0.0571428571428571 0.142959256611866 0 0 0.0547645125958379 0 0.199657729606389 0.110660272962007 0.0914913083257091 0.0696378830083565 0.0875656742556918
"parece" 0.044543429844098 0.193498452012384 0 0.197433366238894 0 0 0.167294019238812 0 0 0.0623830318153462 0.127496812579686 0.0474833808167142 0 0.0714796283059328 0.101419878296146 0.0537923614846692 0 0.0696378830083565 0.199657729606389 0.0737735153080044 0.0914913083257091 0.139275766016713 0
"quiere" 0.089086859688196 0 0 0 0.077639751552795 0.0708215297450425 0.167294019238812 0.0363504180298073 0.171821305841924 0.187149095446039 0.0849978750531237 0.284900284900285 0.0571428571428571 0.0714796283059328 0 0.0537923614846692 0.0547645125958379 0 0.0570450656018254 0 0.457456541628545 0 0
"será" 0.089086859688196 0.0773993808049536 0.114810562571757 0.0987166831194472 0 0 0.0418235048097031 0.0727008360596147 0.257731958762887 0.0623830318153462 0.0849978750531237 0.0474833808167142 0.171428571428571 0.0714796283059328 0.101419878296146 0 0.0547645125958379 0 0.114090131203651 0.0368867576540022 0.182982616651418 0.278551532033426 0
"coche" 0 0 0 0 0 0.141643059490085 0 0 0 0.0623830318153462 0.0424989375265618 0 0.342857142857143 0 0 0 0 0 0 0.479527849502029 0 0.626740947075209 0
"eres" 0.089086859688196 0.0386996904024768 0.574052812858783 0 0 0 0 0.218102508178844 0.0859106529209622 0.0623830318153462 0 0 0.171428571428571 0.142959256611866 0 0 0.109529025191676 0 0.0570450656018254 0.0368867576540022 0.365965233302836 0.0696378830083565 0.0875656742556918
"estoy" 0.178173719376392 0.0773993808049536 0.114810562571757 0 0 0 0.0418235048097031 0.0363504180298073 0 0.124766063630692 0 0.0949667616334283 0.0571428571428571 0.0714796283059328 0 0 0.0547645125958379 0.0696378830083565 0.256702795208214 0.147547030616009 0 0.139275766016713 0
