"Barr_EP_triunfo" "Cerv_EP_cueva" "Cerv_EP_guarda" "Cerv_EP_juez" "Cerv_EP_retablo" "Cerv_EP_viejo" "Cerv_EP_vizcaino" "Cerv_EV_eleccion" "Cerv_EV_rufian"
"les" 0.0212947189097104 0.140056022408964 0.0270929287455974 0.066577896138482 0.120918984280532 0.079155672823219 0.0452591083955646 0.0836470096194061 0
"manera" 0.191652470187394 0.0840336134453782 0.10837171498239 0.033288948069241 0 0 0.0226295541977823 0.0418235048097031 0.0363504180298073
"mano" 0.0638841567291312 0 0.135464643727987 0.099866844207723 0.060459492140266 0.0527704485488127 0.0678886625933469 0.0836470096194061 0
"sobre" 0.0212947189097104 0.0560224089635854 0.135464643727987 0.099866844207723 0.030229746070133 0.079155672823219 0.0452591083955646 0 0.109051254089422
"veces" 0.0851788756388416 0.0280112044817927 0.0812787862367922 0.033288948069241 0.060459492140266 0.0263852242744063 0.113147770988912 0.0418235048097031 0.0727008360596147
"alcalde" 0 0 0 0 0.362756952841596 0 0 0.292764533667921 0
"allí" 0.0851788756388416 0.112044817927171 0.0541858574911948 0.099866844207723 0.030229746070133 0.0263852242744063 0.0452591083955646 0 0.0727008360596147
"compadre" 0 0.140056022408964 0 0 0 0.343007915567282 0 0 0.0363504180298073
"debe" 0.0851788756388416 0.140056022408964 0.0541858574911948 0.033288948069241 0.030229746070133 0.079155672823219 0.0452591083955646 0.0418235048097031 0
"deste" 0.0212947189097104 0 0.10837171498239 0.166444740346205 0.090689238210399 0.105540897097625 0.0226295541977823 0.0418235048097031 0
"días" 0 0.0280112044817927 0.162557572473584 0.166444740346205 0.090689238210399 0 0.0226295541977823 0.0836470096194061 0.0363504180298073
"ello" 0.0425894378194208 0.0840336134453782 0 0.066577896138482 0.090689238210399 0.0263852242744063 0.0905182167911292 0.0836470096194061 0.0727008360596147
"haga" 0.0638841567291312 0.0560224089635854 0.10837171498239 0.033288948069241 0.120918984280532 0.0527704485488127 0.0452591083955646 0.0418235048097031 0
"hora" 0.0425894378194208 0.168067226890756 0 0.033288948069241 0.060459492140266 0 0.0905182167911292 0.0836470096194061 0.0727008360596147
"mas" 0.106473594548552 0.0560224089635854 0.0270929287455974 0 0.060459492140266 0.105540897097625 0.0226295541977823 0.0836470096194061 0.0727008360596147
"menos" 0 0.140056022408964 0.10837171498239 0.099866844207723 0 0.0263852242744063 0.0905182167911292 0.0418235048097031 0.0363504180298073
"montanches" 0.404599659284497 0 0 0 0 0 0 0 0
"ojos" 0.0638841567291312 0.0280112044817927 0.0541858574911948 0.033288948069241 0.090689238210399 0.131926121372032 0.0452591083955646 0.0418235048097031 0.0363504180298073
"oro" 0.0212947189097104 0.0280112044817927 0.0812787862367922 0 0.060459492140266 0 0.181036433582258 0.0418235048097031 0.109051254089422
"punto" 0.0851788756388416 0 0 0 0.120918984280532 0.079155672823219 0.0678886625933469 0.167294019238812 0.0363504180298073
"retablo" 0 0 0 0 0.574365175332527 0 0 0 0
"vino" 0 0.112044817927171 0.0270929287455974 0.033288948069241 0 0.0263852242744063 0.203665987780041 0.0418235048097031 0.0727008360596147
"visto" 0.0212947189097104 0.0560224089635854 0.0270929287455974 0 0.181378476420798 0.0527704485488127 0.113147770988912 0.0418235048097031 0.0363504180298073
"vuesas" 0.0425894378194208 0.0280112044817927 0.0541858574911948 0.066577896138482 0.120918984280532 0.079155672823219 0.0678886625933469 0.0836470096194061 0
"algún" 0.0851788756388416 0.0560224089635854 0 0.066577896138482 0 0.079155672823219 0.158406879384476 0 0
"dado" 0.0212947189097104 0.0280112044817927 0.0812787862367922 0.066577896138482 0.030229746070133 0.0527704485488127 0.113147770988912 0 0.109051254089422
"dentro" 0.0638841567291312 0.0840336134453782 0.0812787862367922 0.033288948069241 0.060459492140266 0.105540897097625 0.0226295541977823 0.0418235048097031 0
"menester" 0.127768313458262 0.0560224089635854 0.0541858574911948 0.033288948069241 0.060459492140266 0.0263852242744063 0.0452591083955646 0.0418235048097031 0.0363504180298073
"plácido" 0.383304940374787 0 0 0 0 0 0 0 0
"dan" 0.0212947189097104 0 0.0541858574911948 0 0 0.184696569920844 0.0452591083955646 0.167294019238812 0.0363504180298073
"dar" 0.0851788756388416 0.0280112044817927 0.0270929287455974 0 0.090689238210399 0 0.135777325186694 0.0418235048097031 0.0363504180298073
"otras" 0.0212947189097104 0.0280112044817927 0.0270929287455974 0.133155792276964 0.060459492140266 0.079155672823219 0.0226295541977823 0.125470514429109 0.0363504180298073
"otros" 0.0212947189097104 0 0.0812787862367922 0.099866844207723 0.090689238210399 0.079155672823219 0.0226295541977823 0.0418235048097031 0.0727008360596147
"salir" 0.0425894378194208 0.112044817927171 0.0270929287455974 0 0.181378476420798 0.0263852242744063 0.0452591083955646 0 0.0363504180298073
"san" 0.0638841567291312 0 0.0270929287455974 0.033288948069241 0 0.131926121372032 0.0226295541977823 0.167294019238812 0.0727008360596147
"tres" 0.0212947189097104 0.0840336134453782 0.0812787862367922 0.166444740346205 0.030229746070133 0 0.0226295541977823 0.0836470096194061 0.0363504180298073
"tus" 0 0.0280112044817927 0.0812787862367922 0.033288948069241 0.030229746070133 0 0.113147770988912 0.0418235048097031 0.181752090149037
"agua" 0 0.0280112044817927 0.0270929287455974 0 0.090689238210399 0.079155672823219 0.113147770988912 0.0418235048097031 0.0727008360596147
"cada" 0.0212947189097104 0.0840336134453782 0.10837171498239 0.099866844207723 0.030229746070133 0 0.0226295541977823 0.125470514429109 0
"cuanto" 0.0212947189097104 0.0560224089635854 0.0270929287455974 0.033288948069241 0.030229746070133 0.079155672823219 0.158406879384476 0 0
"dellos" 0 0.0560224089635854 0.0270929287455974 0.066577896138482 0.332527206771463 0 0 0 0
"diez" 0.0425894378194208 0 0 0 0 0 0.316813758768952 0 0
"entran" 0 0.0560224089635854 0.0541858574911948 0.033288948069241 0.060459492140266 0.0527704485488127 0.0678886625933469 0.0836470096194061 0.0727008360596147
"entrar" 0.0212947189097104 0.0280112044817927 0.0812787862367922 0 0.030229746070133 0.079155672823219 0.0452591083955646 0.0836470096194061 0.109051254089422
"fue" 0 0.0560224089635854 0.0812787862367922 0 0 0.0527704485488127 0.0226295541977823 0 0.290803344238459
"gran" 0 0.0280112044817927 0.0270929287455974 0.066577896138482 0.151148730350665 0.0263852242744063 0.0226295541977823 0 0.181752090149037
"haré" 0.0212947189097104 0.0560224089635854 0.10837171498239 0.066577896138482 0.030229746070133 0.0263852242744063 0.0905182167911292 0 0.0363504180298073
"hipólita" 0.340715502555366 0 0 0 0 0 0 0 0
"ir" 0.0638841567291312 0.0560224089635854 0 0.066577896138482 0.060459492140266 0.0263852242744063 0.0905182167911292 0.0418235048097031 0.0363504180298073
"juez" 0 0 0 0.466045272969374 0 0 0 0.0418235048097031 0.0363504180298073
"limosna" 0.106473594548552 0.0840336134453782 0.162557572473584 0 0 0.0527704485488127 0 0 0
"lorenza" 0 0 0 0 0 0.422163588390501 0 0 0
"mala" 0.0212947189097104 0.0560224089635854 0.0270929287455974 0.133155792276964 0.030229746070133 0.105540897097625 0.0678886625933469 0 0
"ninguna" 0.106473594548552 0.0560224089635854 0.0541858574911948 0.066577896138482 0.090689238210399 0 0.0226295541977823 0 0.0363504180298073
"podrá" 0.0425894378194208 0.112044817927171 0.0270929287455974 0 0.030229746070133 0.0263852242744063 0.0678886625933469 0.167294019238812 0
"sido" 0.0851788756388416 0.0560224089635854 0 0.066577896138482 0.090689238210399 0.0527704485488127 0.0452591083955646 0.0418235048097031 0
"uno" 0.0638841567291312 0.112044817927171 0.0270929287455974 0.066577896138482 0 0 0.0678886625933469 0.0418235048097031 0.0727008360596147
"boca" 0.0212947189097104 0.0560224089635854 0 0.066577896138482 0.030229746070133 0.131926121372032 0.0226295541977823 0.0836470096194061 0.0363504180298073
"conmigo" 0.0851788756388416 0 0 0.033288948069241 0.090689238210399 0.079155672823219 0.0678886625933469 0 0.0363504180298073
"dé" 0.106473594548552 0.0280112044817927 0.0270929287455974 0 0.030229746070133 0.079155672823219 0.0452591083955646 0.0418235048097031 0.0363504180298073
"duda" 0.0425894378194208 0.0560224089635854 0.0812787862367922 0.033288948069241 0.030229746070133 0 0.0678886625933469 0 0.109051254089422
"era" 0.106473594548552 0 0.0270929287455974 0.033288948069241 0 0.0527704485488127 0.0678886625933469 0 0.109051254089422
"esas" 0.0425894378194208 0.0280112044817927 0 0 0.120918984280532 0.131926121372032 0.0226295541977823 0.0836470096194061 0
"escudos" 0.0425894378194208 0 0 0 0 0 0.29418420457117 0 0
"esos" 0.0851788756388416 0.0560224089635854 0.0812787862367922 0 0.030229746070133 0.079155672823219 0 0.0418235048097031 0.0363504180298073
"haber" 0.0212947189097104 0.112044817927171 0.0270929287455974 0.066577896138482 0 0.131926121372032 0.0452591083955646 0 0
"había" 0.0425894378194208 0.0560224089635854 0 0.099866844207723 0.060459492140266 0.079155672823219 0.0678886625933469 0 0
"hombres" 0.0212947189097104 0.0560224089635854 0.0270929287455974 0 0.181378476420798 0.0263852242744063 0 0.167294019238812 0
"justicia" 0 0.0560224089635854 0 0.133155792276964 0 0.0263852242744063 0.0678886625933469 0.0836470096194061 0.109051254089422
"sería" 0.0425894378194208 0.0280112044817927 0.0541858574911948 0 0.090689238210399 0.079155672823219 0.0452591083955646 0.0836470096194061 0
"siempre" 0.0212947189097104 0.0280112044817927 0.0812787862367922 0.033288948069241 0.060459492140266 0.079155672823219 0 0.0836470096194061 0.0727008360596147
"soldado" 0 0 0.379301002438364 0.033288948069241 0 0 0 0 0
"trampagos" 0 0 0 0 0 0 0 0 0.54525627044711
"unas" 0.0851788756388416 0.0280112044817927 0.0812787862367922 0.033288948069241 0.030229746070133 0.105540897097625 0 0.0418235048097031 0
"venga" 0.0425894378194208 0.0560224089635854 0.0541858574911948 0 0.030229746070133 0.0527704485488127 0.0678886625933469 0.0836470096194061 0.0363504180298073
"ventura" 0 0.0560224089635854 0.0270929287455974 0 0 0.0527704485488127 0.0905182167911292 0.0836470096194061 0.145401672119229
"vuestra" 0.0212947189097104 0.168067226890756 0 0.166444740346205 0.030229746070133 0.0263852242744063 0 0.0418235048097031 0
"cena" 0 0.168067226890756 0 0.033288948069241 0 0 0.158406879384476 0 0
"cierto" 0.0212947189097104 0.0280112044817927 0.0541858574911948 0.033288948069241 0.120918984280532 0 0.0678886625933469 0.0418235048097031 0.0363504180298073
"cual" 0 0.0280112044817927 0.0541858574911948 0 0.030229746070133 0.0263852242744063 0.0905182167911292 0.125470514429109 0.0727008360596147
"diré" 0.170357751277683 0 0.0270929287455974 0 0 0.0263852242744063 0.0226295541977823 0.125470514429109 0
"eres" 0 0 0.0541858574911948 0 0 0.079155672823219 0.0678886625933469 0 0.218102508178844
"estos" 0.0212947189097104 0.0560224089635854 0.0812787862367922 0.033288948069241 0.090689238210399 0 0.0452591083955646 0.0836470096194061 0
"estudiante" 0 0.392156862745098 0 0 0 0 0 0 0
"hace" 0.0425894378194208 0 0.0541858574911948 0.033288948069241 0.060459492140266 0.0527704485488127 0.0452591083955646 0.125470514429109 0
"has" 0 0 0.135464643727987 0 0.030229746070133 0 0.0905182167911292 0.0418235048097031 0.109051254089422
"pueblo" 0 0 0 0 0.362756952841596 0 0 0.0836470096194061 0
"tenga" 0.127768313458262 0.0280112044817927 0 0 0.060459492140266 0.0527704485488127 0 0.0418235048097031 0.0727008360596147
"tía" 0 0 0 0 0 0.369393139841689 0 0 0
"vizcaíno" 0 0 0 0 0 0 0.316813758768952 0 0
"basta" 0 0.0560224089635854 0 0 0.120918984280532 0 0.0905182167911292 0.0836470096194061 0.0363504180298073
"buenos" 0.0638841567291312 0 0.0541858574911948 0.066577896138482 0.030229746070133 0 0.0226295541977823 0.167294019238812 0
"condición" 0.0425894378194208 0.0280112044817927 0 0.133155792276964 0 0.105540897097625 0.0226295541977823 0.0418235048097031 0
"creo" 0.0425894378194208 0.0280112044817927 0.0270929287455974 0 0.030229746070133 0.105540897097625 0.0226295541977823 0.0418235048097031 0.0727008360596147
"divorcio" 0.0212947189097104 0 0 0.399467376830892 0 0 0 0 0
"ellas" 0.0212947189097104 0 0.10837171498239 0 0.030229746070133 0.079155672823219 0 0.0836470096194061 0.0727008360596147
"entiendo" 0.106473594548552 0.0280112044817927 0.0270929287455974 0.033288948069241 0 0.0263852242744063 0.0905182167911292 0 0
"estar" 0.0638841567291312 0.0280112044817927 0.0270929287455974 0.133155792276964 0.030229746070133 0.0527704485488127 0 0.0418235048097031 0
"fe" 0 0.0280112044817927 0.0812787862367922 0.033288948069241 0 0.105540897097625 0.0452591083955646 0.0836470096194061 0
"gobernador" 0 0 0 0 0.392986698911729 0 0 0 0
"llama" 0.0212947189097104 0.168067226890756 0.0270929287455974 0 0.030229746070133 0.0527704485488127 0.0226295541977823 0.0418235048097031 0
"memoria" 0.0212947189097104 0.0280112044817927 0.0541858574911948 0.033288948069241 0.060459492140266 0 0.0226295541977823 0.125470514429109 0.0727008360596147
"mucha" 0.0851788756388416 0.0280112044817927 0.0270929287455974 0 0 0 0.158406879384476 0 0
"paz" 0 0.0280112044817927 0.0270929287455974 0.099866844207723 0 0.184696569920844 0 0.0418235048097031 0
"salen" 0.0425894378194208 0.0560224089635854 0 0.033288948069241 0.090689238210399 0.0527704485488127 0.0226295541977823 0.0418235048097031 0.0363504180298073
"sólo" 0.0425894378194208 0.0840336134453782 0.0541858574911948 0.066577896138482 0 0.0263852242744063 0.0452591083955646 0.0418235048097031 0
"ti" 0 0 0.0270929287455974 0 0 0.0263852242744063 0.0905182167911292 0.0836470096194061 0.181752090149037
"tierra" 0.0425894378194208 0.0560224089635854 0.0270929287455974 0.033288948069241 0.030229746070133 0.0263852242744063 0.0226295541977823 0.0418235048097031 0.109051254089422
"tú" 0 0.0280112044817927 0.0812787862367922 0 0.090689238210399 0.0263852242744063 0 0.0836470096194061 0.109051254089422
"vive" 0.0425894378194208 0 0.0270929287455974 0.033288948069241 0.030229746070133 0.0527704485488127 0.0226295541977823 0.125470514429109 0.0727008360596147
"voces" 0.0425894378194208 0.0280112044817927 0.0270929287455974 0.099866844207723 0 0.079155672823219 0.0678886625933469 0 0
"algo" 0.0212947189097104 0.0280112044817927 0.10837171498239 0 0.030229746070133 0 0.0905182167911292 0.0418235048097031 0
"allá" 0.0212947189097104 0.112044817927171 0.0541858574911948 0 0.060459492140266 0.0263852242744063 0.0226295541977823 0 0.0363504180298073
"amor" 0 0.140056022408964 0.0270929287455974 0.099866844207723 0 0.0263852242744063 0 0.0836470096194061 0
"aparte" 0.0212947189097104 0.0840336134453782 0 0.099866844207723 0.090689238210399 0 0.0226295541977823 0 0.0363504180298073
"autor" 0 0 0 0 0.362756952841596 0 0 0 0
"barbero" 0.0212947189097104 0.252100840336134 0.0270929287455974 0 0 0 0 0 0.0363504180298073
"beso" 0.170357751277683 0 0 0 0.030229746070133 0.0263852242744063 0.0452591083955646 0 0
"diga" 0.0851788756388416 0.0280112044817927 0 0 0 0 0.0452591083955646 0.0836470096194061 0.109051254089422
"dijo" 0.0425894378194208 0 0.0812787862367922 0.033288948069241 0 0 0.0452591083955646 0.0836470096194061 0.0727008360596147
"dónde" 0.0425894378194208 0.0560224089635854 0.0541858574911948 0 0 0.079155672823219 0.0226295541977823 0.0836470096194061 0
"ese" 0.0851788756388416 0 0 0 0.060459492140266 0.079155672823219 0.0452591083955646 0 0.0363504180298073
"fin" 0.0425894378194208 0 0.0270929287455974 0.066577896138482 0.090689238210399 0.0263852242744063 0.0226295541977823 0 0.0727008360596147
"hacienda" 0.127768313458262 0 0.0270929287455974 0.166444740346205 0 0 0 0 0
"lengua" 0 0.0560224089635854 0 0 0.030229746070133 0.0527704485488127 0.0905182167911292 0.125470514429109 0
"maravillas" 0 0.0560224089635854 0 0 0.30229746070133 0 0 0 0
"mirad" 0 0.0560224089635854 0.0270929287455974 0.033288948069241 0.090689238210399 0.105540897097625 0.0226295541977823 0 0
"mujeres" 0.0212947189097104 0 0.0812787862367922 0.033288948069241 0 0.0527704485488127 0.0678886625933469 0.0836470096194061 0
"padre" 0 0 0.0541858574911948 0 0.151148730350665 0 0.0678886625933469 0 0.0727008360596147
"razón" 0.0212947189097104 0 0 0.033288948069241 0.060459492140266 0.079155672823219 0.0678886625933469 0.0418235048097031 0.0363504180298073
"salamanca" 0 0.280112044817927 0 0 0.030229746070133 0 0.0226295541977823 0 0
